,title_author,pages,genre,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark
9961,Happy Place by Emily Henry,388,"['fiction', 'contemporary', 'romance']",4.16,71887,0,0.0026,0.0068000000000000005,0.0004,0.0055000000000000005,0.0046,0.0084,0.0055000000000000005,0.0019,0.0014000000000000002,0.0005,0.002,0.0042,0.0007000000000000001,0.0004,0.0,0.0,0.0
9963,The Odyssey by Homer,348,"['fiction', 'classics', 'poetry']",3.69,51237,0,0.0042,0.0015,0.0040999999999999995,0.0008,0.0002,0.0022,0.0008,0.0013,0.0001,0.0023,0.0007000000000000001,0.0017000000000000001,0.009399999999999999,0.0040999999999999995,0.0012,0.0012,0.002
9965,Witch King by Martha Wells,426,"['fiction', 'fantasy', 'lgbtqia+']",3.77,3297,0,0.0054,0.0017000000000000001,0.0027,0.0015,0.0001,0.003,0.0015,0.0004,0.0,0.0027,0.0006,0.0011,0.0091,0.002,0.0,0.0053,0.0037
9966,"Song of Silver, Flame Like Night by Amélie Wen Zhao",464,"['fiction', 'fantasy', 'young adult']",3.88,2431,1,0.0067,0.0009,0.0022,0.0008,0.0003,0.0053,0.0017000000000000001,0.0013,0.0,0.004,0.0018,0.0013,0.0096,0.0019,0.0005,0.0045000000000000005,0.0034999999999999996
9971,Crazy Rich Asians by Kevin Kwan,530,"['fiction', 'contemporary', 'romance']",3.8,55185,1,0.0037,0.0039000000000000003,0.0022,0.0078000000000000005,0.0074,0.0034000000000000002,0.0009,0.0004,0.0013,0.0008,0.0002,0.0006,0.0023,0.0002,0.0008,0.0003,0.0
9974,Murder on the Orient Express by Agatha Christie,347,"['fiction', 'classics', 'crime', 'mystery']",4.1,58047,1,0.0027,0.0011,0.006,0.001,0.0007000000000000001,0.0006,0.0,0.0001,0.0005,0.003,0.0003,0.0008,0.0040999999999999995,0.0016,0.0002,0.0096,0.0014000000000000002
9977,"Addicted For Now by Krista Ritchie, Becca Ritchie",513,"['fiction', 'contemporary', 'romance']",4.16,11065,1,0.0040999999999999995,0.0054,0.0004,0.0034999999999999996,0.0015,0.0092,0.0045000000000000005,0.0029,0.0005,0.0034999999999999996,0.0032,0.0024,0.001,0.0031,0.0005,0.0009,0.0022
9979,May the Best Man Win by Z.R. Ellor,400,"['fiction', 'contemporary', 'lgbtqia+', 'romance', 'young adult']",3.32,2110,0,0.0033,0.0060999999999999995,0.0005,0.0032,0.0025,0.0077,0.0034000000000000002,0.0021,0.0002,0.0036,0.001,0.0026,0.0007000000000000001,0.0021,0.0007000000000000001,0.0,0.0008
9980,The City We Became by N.K. Jemisin,437,"['fiction', 'contemporary', 'fantasy']",4.01,18647,1,0.0058,0.0018,0.0023,0.0027,0.0003,0.0021,0.0022,0.0015,0.0,0.0042,0.0001,0.0017000000000000001,0.0088,0.0024,0.0005,0.004699999999999999,0.003
9981,The Vegetarian by Han Kang,208,"['fiction', 'contemporary', 'literary']",3.58,30648,0,0.0017000000000000001,0.0077,0.0004,0.0,0.0,0.0042,0.0,0.0,0.0,0.005,0.004699999999999999,0.0039000000000000003,0.0001,0.0042,0.0,0.0031,0.009300000000000001
9982,Mortal Follies by Alexis Hall,402,"['fiction', 'fantasy', 'historical', 'lgbtqia+', 'romance']",3.61,1743,1,0.005600000000000001,0.0013,0.003,0.006999999999999999,0.0062,0.0025,0.0015,0.0002,0.0004,0.0007000000000000001,0.0001,0.0003,0.0074,0.0005,0.0,0.004699999999999999,0.0007000000000000001
9983,Pride and Prejudice by Jane Austen,435,"['fiction', 'classics', 'literary', 'romance']",4.31,200891,0,0.0028000000000000004,0.0064,0.0006,0.0058,0.0072,0.005,0.0031,0.0015,0.003,0.0004,0.0001,0.0025,0.0007000000000000001,0.0009,0.0002,0.0001,0.0
9984,"Love in Colour: Mythical Tales from Around the World, Retold by Bolu Babalola",288,"['fiction', 'fantasy', 'romance', 'short stories']",4.02,4928,0,0.0034000000000000002,0.0052,0.0008,0.0034999999999999996,0.006,0.0063,0.0055000000000000005,0.0039000000000000003,0.002,0.0002,0.0003,0.0024,0.0032,0.0002,0.0003,0.0007000000000000001,0.0001
9985,Todo lo que nunca fuimos by Alice Kellen,352,"['fiction', 'romance']",3.64,1915,1,0.0028000000000000004,0.0064,0.0005,0.0015,0.0031,0.0088,0.0033,0.0034999999999999996,0.0016,0.0013,0.0046,0.0038,0.001,0.0014000000000000002,0.0001,0.0,0.0007000000000000001
9986,All Quiet on the Western Front by Erich Maria Remarque,224,"['fiction', 'classics', 'historical']",4.0,24843,1,0.0033,0.0052,0.0012,0.0002,0.0,0.0075,0.0002,0.0004,0.0,0.005,0.0085,0.0055000000000000005,0.0012,0.0038,0.0023,0.0,0.0079
9987,Mr Loverman by Bernardine Evaristo,299,"['fiction', 'contemporary', 'lgbtqia+', 'literary']",4.21,2543,0,0.0014000000000000002,0.0083,0.0001,0.0076,0.0027,0.006999999999999999,0.0044,0.0022,0.0003,0.0005,0.0019,0.0063,0.0004,0.0011,0.0007000000000000001,0.0,0.0002
9989,Small Worlds by Caleb Azumah Nelson,258,"['fiction', 'contemporary', 'literary']",4.44,1591,0,0.0013,0.0084,0.0001,0.0004,0.0002,0.0091,0.0052,0.0031,0.0006,0.0007000000000000001,0.0045000000000000005,0.0085,0.0002,0.0017000000000000001,0.0004,0.0,0.0006
9991,None of This Is True by Lisa Jewell,370,"['fiction', 'mystery', 'thriller']",4.12,23730,0,0.0055000000000000005,0.0025,0.0018,0.0,0.0,0.0026,0.0,0.0,0.0,0.0076,0.002,0.0005,0.0006,0.0016,0.0,0.0089,0.009000000000000001
9992,"Good Girl, Bad Blood by Holly Jackson",415,"['fiction', 'mystery', 'thriller', 'young adult']",4.32,57134,1,0.0045000000000000005,0.0005,0.0049,0.0009,0.0001,0.005,0.0008,0.0003,0.0,0.006999999999999999,0.0026,0.0006,0.005600000000000001,0.0021,0.0003,0.0092,0.0064
9993,Oikullinen protokolla by Martha Wells,200,"['fiction', 'science fiction']",4.21,21136,1,0.005600000000000001,0.002,0.0022,0.0072,0.0016,0.0029,0.0005,0.0002,0.0001,0.0036,0.0008,0.0007000000000000001,0.009399999999999999,0.0004,0.0,0.0024,0.001
10001,Shoe Dog by Phil Knight,400,"['nonfiction', 'business', 'memoir']",4.33,7398,0,0.0,0.0,0.0,0.0019,0.001,0.0017000000000000001,0.0027,0.0083,0.0004,0.0004,0.0002,0.0051,0.0028000000000000004,0.0008,0.0070999999999999995,0.0,0.0
10002,The Mercies by Kiran Millwood Hargrave,352,"['fiction', 'historical', 'lgbtqia+']",4.03,8658,0,0.005600000000000001,0.0034000000000000002,0.0009,0.0,0.0,0.0073,0.0003,0.0004,0.0,0.0055000000000000005,0.0068000000000000005,0.0023,0.0013,0.0025,0.0013,0.0015,0.0078000000000000005
10003,You Exist Too Much by Zaina Arafat,272,"['fiction', 'lgbtqia+', 'literary']",3.69,4510,0,0.0009,0.0089,0.0001,0.001,0.0001,0.0083,0.0016,0.0005,0.0,0.0015,0.0034000000000000002,0.0078000000000000005,0.0002,0.0033,0.0004,0.0,0.002
10005,"Girl, Woman, Other by Bernardine Evaristo",453,"['fiction', 'contemporary', 'lgbtqia+', 'literary']",4.36,35826,0,0.0,0.0,0.0,0.0025,0.0005,0.0079,0.0033,0.004699999999999999,0.0003,0.0004,0.0017000000000000001,0.008199999999999999,0.0008,0.003,0.0026,0.0002,0.0007000000000000001
10010,House of Sky and Breath by Sarah J. Maas,805,"['fiction', 'fantasy', 'romance']",4.44,57615,1,0.0066,0.0005,0.0027,0.0034000000000000002,0.0004,0.0067,0.0015,0.0009,0.0001,0.0062,0.0015,0.0003,0.0095,0.0026,0.0002,0.005699999999999999,0.004
10014,"The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture by Gabor Maté",562,"['nonfiction', 'psychology', 'self help']",4.19,1214,0,0.0,0.0,0.0,0.0001,0.0,0.003,0.0036,0.0044,0.0,0.0002,0.0006,0.0072,0.0001,0.005,0.0096,0.0,0.0005
10021,"Eat a Peach by David Chang, Gabe Ulla",304,"['nonfiction', 'food and drink', 'memoir']",3.84,3377,0,0.0,0.0,0.0,0.0034000000000000002,0.0005,0.0058,0.0025,0.0045000000000000005,0.0001,0.0007000000000000001,0.0007000000000000001,0.006999999999999999,0.0006,0.0017000000000000001,0.0059,0.0,0.0027
10022,"Buy Yourself the F*cking Lilies: And Other Rituals to Fix Your Life, from Someone Who's Been There by Tara Schuster",318,"['nonfiction', 'memoir', 'self help']",3.85,2452,0,0.0,0.0,0.0,0.0062,0.0025,0.0046,0.005600000000000001,0.0076,0.0004,0.0,0.0004,0.0067,0.0003,0.0015,0.0040999999999999995,0.0,0.0002
10026,"Please Kill Me: The Uncensored Oral History of Punk by Legs McNeil, Gillian McCain",488,"['nonfiction', 'music']",4.23,1617,0,0.0,0.0,0.0,0.0046,0.0002,0.0034999999999999996,0.0003,0.0013,0.0,0.0015,0.002,0.0043,0.0023,0.0014000000000000002,0.0084,0.0,0.0052
10027,Clytemnestra by Costanza Casati,448,"['fiction', 'fantasy', 'historical', 'literary']",4.25,3537,0,0.0049,0.0043,0.0007000000000000001,0.0,0.0,0.0075,0.0002,0.001,0.0,0.005600000000000001,0.0049,0.0025,0.0048,0.0033,0.0008,0.0006,0.0079
10028,Station Eleven by Emily St. John Mandel,333,"['fiction', 'dystopian', 'literary', 'science fiction']",4.17,68953,0,0.0051,0.0034000000000000002,0.0013,0.0002,0.0,0.0054,0.004,0.0014000000000000002,0.0001,0.0032,0.0034999999999999996,0.0060999999999999995,0.0059,0.0021,0.0001,0.0031,0.0055000000000000005
10029,Psyche and Eros by Luna McNamara,352,"['fiction', 'fantasy', 'historical', 'romance']",3.8,1598,0,0.0054,0.0027,0.0017000000000000001,0.0012,0.0016,0.0058,0.0039000000000000003,0.0026,0.0004,0.0013,0.0009,0.0021,0.0085,0.0009,0.0005,0.0014000000000000002,0.0008
10030,A Fate Inked in Blood by Danielle L. Jensen,432,"['fiction', 'fantasy', 'romance']",4.12,2873,1,0.006999999999999999,0.0014000000000000002,0.0015,0.0015,0.0002,0.0048,0.0007000000000000001,0.0007000000000000001,0.0,0.0054,0.0007000000000000001,0.0004,0.0097,0.0023,0.0001,0.0037,0.003
10032,All Out: The No-Longer-Secret Stories of Queer Teens throughout the Ages by Saundra Mitchell,368,"['fiction', 'historical', 'lgbtqia+', 'short stories', 'young adult']",3.93,2685,1,0.0052,0.0033,0.0006,0.0023,0.0040999999999999995,0.0070999999999999995,0.0060999999999999995,0.0043,0.0013,0.0006,0.0011,0.0024,0.0064,0.0008,0.0006,0.0011,0.001
10033,11/22/63 by Stephen King,849,"['fiction', 'thriller']",4.31,32682,0,0.0060999999999999995,0.0011,0.0027,0.001,0.0001,0.005699999999999999,0.0013,0.0007000000000000001,0.0001,0.0063,0.0024,0.0027,0.0076,0.0021,0.0023,0.0059,0.0038
10034,Radio Silence by Alice Oseman,403,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",4.22,34939,0,0.0028000000000000004,0.0068000000000000005,0.0002,0.0028000000000000004,0.0017000000000000001,0.0089,0.0055000000000000005,0.0037,0.0007000000000000001,0.0019,0.0039000000000000003,0.0048,0.0012,0.0013,0.0003,0.0017000000000000001,0.0019
10035,I Was Born for This by Alice Oseman,395,"['fiction', 'contemporary', 'lgbtqia+', 'young adult']",4.06,12612,1,0.0034000000000000002,0.0060999999999999995,0.0004,0.0034999999999999996,0.0025,0.0085,0.0043,0.0031,0.0006,0.0022,0.0028000000000000004,0.005,0.0021,0.0014000000000000002,0.0004,0.0001,0.0013
10037,Wellness by Nathan Hill,624,"['fiction', 'literary']",4.27,2110,0,0.0022,0.0076,0.0001,0.0039000000000000003,0.0003,0.0078000000000000005,0.0032,0.0013,0.0,0.001,0.0031,0.0085,0.0004,0.0029,0.0027,0.0003,0.0015
10043,Taisteluni - Ensimmäinen kirja by Karl Ove Knausgård,489,"['nonfiction', 'autobiography']",4.06,2684,1,0.0,0.0,0.0,0.0014000000000000002,0.0,0.0075,0.0004,0.0005,0.0002,0.0015,0.0052,0.0091,0.0005,0.0031,0.0004,0.0,0.0051
10045,Darkdawn by Jay Kristoff,484,"['fiction', 'fantasy', 'lgbtqia+']",4.26,8288,1,0.006999999999999999,0.001,0.0019,0.0028000000000000004,0.0001,0.006,0.001,0.0006,0.0,0.006,0.003,0.0005,0.0088,0.0026,0.0,0.0039000000000000003,0.0091
10047,"Really Good, Actually by Monica Heisey",370,"['fiction', 'contemporary']",3.35,9711,0,0.0006,0.0092,0.0001,0.0077,0.0027,0.0075,0.0031,0.0008,0.0002,0.0003,0.0031,0.0051,0.0,0.0009,0.0,0.0,0.0009
10049,La Acusación by Bandi,248,"['fiction', 'historical', 'literary', 'short stories']",3.97,1062,0,0.0043,0.0024,0.0018,0.0,0.0,0.0044,0.0003,0.0006,0.0,0.0033,0.006500000000000001,0.004,0.0002,0.0048,0.0058,0.0004,0.005699999999999999
10050,Ariel by Sylvia Plath,81,"['fiction', 'classics', 'poetry']",4.08,8895,0,0.0002,0.0017000000000000001,0.0001,0.0003,0.0,0.0072,0.0003,0.001,0.0003,0.0016,0.0053,0.0067,0.0002,0.004,0.0001,0.0011,0.0075
10051,The Polar Express by Chris Van Allsburg,32,"['fiction', 'childrens', 'fantasy']",4.18,7202,0,0.0016,0.0022,0.0058,0.0004,0.0076,0.0015,0.0043,0.003,0.0026,0.0,0.0005,0.0018,0.0051,0.0,0.0,0.0005,0.0
10054,The Last Battle by C.S. Lewis,228,"['fiction', 'childrens', 'classics', 'fantasy']",3.73,21703,1,0.0031,0.0006,0.006,0.0004,0.002,0.0038,0.0033,0.0021,0.0004,0.0013,0.0022,0.0026,0.009000000000000001,0.0009,0.0001,0.0014000000000000002,0.0024
10055,The Silver Chair by C.S. Lewis,257,"['fiction', 'childrens', 'classics', 'fantasy']",3.77,24133,1,0.0034000000000000002,0.0007000000000000001,0.0058,0.0016,0.0039000000000000003,0.0012,0.0022,0.0014000000000000002,0.0006,0.0007000000000000001,0.0004,0.0009,0.0097,0.0004,0.0,0.0024,0.0011
10056,How Long 'til Black Future Month? by N.K. Jemisin,400,"['fiction', 'fantasy', 'science fiction', 'short stories']",4.29,5275,0,0.0069,0.0008,0.0011,0.0019,0.0004,0.0045000000000000005,0.0034999999999999996,0.0026,0.0003,0.0021,0.001,0.0051,0.0078000000000000005,0.0045000000000000005,0.0003,0.0044,0.004
10057,Binti by Nnedi Okorafor,74,"['fiction', 'science fiction']",3.83,18629,1,0.0049,0.0025,0.0025,0.0001,0.0002,0.0028000000000000004,0.0026,0.0019,0.0001,0.0034000000000000002,0.0006,0.0021,0.0088,0.0013,0.0003,0.0026,0.002
10058,The Obelisk Gate by N.K. Jemisin,410,"['fiction', 'fantasy', 'science fiction']",4.33,30125,1,0.0067,0.0021,0.0011,0.0002,0.0,0.0051,0.0005,0.0003,0.0,0.0051,0.0021,0.0016,0.0076,0.0038,0.0001,0.0048,0.0076
10059,The Dead Romantics by Ashley Poston,344,"['fiction', 'contemporary', 'fantasy', 'romance']",4.04,25333,0,0.0043,0.004699999999999999,0.0009,0.0064,0.0048,0.008199999999999999,0.0063,0.0018,0.0007000000000000001,0.0001,0.0031,0.0031,0.0007000000000000001,0.0003,0.0,0.0017000000000000001,0.0007000000000000001
10060,Magnolia Parks by Jessa Hastings,442,"['fiction', 'contemporary', 'romance']",3.87,14526,1,0.0017000000000000001,0.0077,0.0004,0.0026,0.0014000000000000002,0.0086,0.0012,0.0001,0.0002,0.0052,0.005,0.0016,0.0006,0.002,0.0,0.0003,0.0015
10061,The Lost Daughter by Elena Ferrante,144,"['fiction', 'contemporary', 'literary']",3.77,4956,0,0.0012,0.0084,0.0001,0.0001,0.0,0.0051,0.0001,0.0001,0.0001,0.004,0.0022,0.0079,0.0002,0.0027,0.0,0.0025,0.005699999999999999
10062,Becoming by Michelle Obama,448,"['nonfiction', 'memoir', 'politics']",4.57,74343,0,0.0,0.0,0.0,0.0021,0.001,0.0049,0.0068000000000000005,0.0088,0.0006,0.0001,0.0003,0.0070999999999999995,0.0003,0.001,0.006500000000000001,0.0,0.0
10063,Arsenic and Adobo by Mia P. Manansala,336,"['fiction', 'mystery']",3.54,15164,1,0.0038,0.0006,0.0055000000000000005,0.0055000000000000005,0.0062,0.0013,0.0007000000000000001,0.0002,0.0006,0.0013,0.0001,0.0003,0.0023,0.0002,0.0003,0.0085,0.0005
10066,The Magician's Nephew by C.S. Lewis,219,"['fiction', 'childrens', 'classics', 'fantasy']",3.87,42242,1,0.0036,0.0009,0.0054,0.0021,0.0055000000000000005,0.0009,0.0031,0.002,0.0014000000000000002,0.0003,0.0001,0.0012,0.009399999999999999,0.0002,0.0002,0.0026,0.0003
10071,Penance by Kanae Minato,240,"['fiction', 'crime', 'mystery', 'thriller']",3.75,1437,0,0.004,0.0044,0.0014000000000000002,0.0,0.0,0.0042,0.0,0.0,0.0,0.0055000000000000005,0.0051,0.002,0.0001,0.0018,0.0,0.0067,0.0096
10072,Tomorrow Sex Will Be Good Again: Women and Desire in the Age of Consent by Katherine Angel,160,"['nonfiction', 'feminism', 'sociology']",4.07,1078,0,0.0,0.0,0.0,0.0001,0.0,0.0008,0.0016,0.0016,0.0,0.0001,0.0002,0.0075,0.0001,0.0046,0.009300000000000001,0.0,0.0002
10073,After Sappho by Selby Wynn Schwartz,275,"['fiction', 'historical', 'lgbtqia+', 'literary']",3.72,1351,0,0.001,0.0078000000000000005,0.0001,0.0007000000000000001,0.0001,0.0038,0.0028000000000000004,0.0043,0.0003,0.0002,0.0012,0.0073,0.0012,0.0045000000000000005,0.005699999999999999,0.0006,0.0005
10074,If I Survive You by Jonathan Escoffery,260,"['fiction', 'contemporary', 'literary', 'short stories']",3.74,1514,0,0.0021,0.0076,0.0001,0.0023,0.0001,0.0073,0.0007000000000000001,0.0002,0.0,0.0025,0.005,0.0067,0.0005,0.0037,0.0007000000000000001,0.0001,0.0044
10075,The Adventures of Huckleberry Finn by Mark Twain,393,"['fiction', 'classics', 'historical', 'literary']",3.47,50140,1,0.0042,0.0032,0.0023,0.004699999999999999,0.0028000000000000004,0.0017000000000000001,0.0014000000000000002,0.0009,0.0004,0.0011,0.0008,0.0022,0.009300000000000001,0.0018,0.0005,0.0003,0.0011
10076,Written in My Own Heart's Blood by Diana Gabaldon,825,"['fiction', 'fantasy', 'historical', 'romance']",4.39,6890,1,0.006,0.0019,0.002,0.0023,0.0006,0.008100000000000001,0.0024,0.001,0.0006,0.0039000000000000003,0.0027,0.0013,0.0091,0.0022,0.0017000000000000001,0.0015,0.0017000000000000001
10077,An Ember in the Ashes by Sabaa Tahir,464,"['fiction', 'fantasy', 'young adult']",4.23,48201,1,0.0068000000000000005,0.0011,0.0019,0.0002,0.0,0.0045000000000000005,0.0016,0.0011,0.0,0.0060999999999999995,0.0017000000000000001,0.0005,0.009300000000000001,0.0023,0.0,0.0033,0.0064
10078,Bright Young Women by Jessica Knoll,376,"['fiction', 'historical', 'lgbtqia+', 'mystery', 'thriller']",4.15,8061,0,0.005699999999999999,0.0027,0.0014000000000000002,0.0,0.0,0.006500000000000001,0.001,0.0012,0.0,0.0054,0.005,0.0033,0.0004,0.0039000000000000003,0.0018,0.0031,0.0087
10079,Prince Caspian by C.S. Lewis,238,"['fiction', 'classics', 'fantasy', 'middle grade']",3.81,31615,1,0.0036,0.0007000000000000001,0.0054,0.0014000000000000002,0.0053,0.0011,0.003,0.0018,0.0009,0.0004,0.0001,0.0006,0.0097,0.0004,0.0,0.0011,0.0001
10081,Study for Obedience by Sarah Bernstein,196,"['fiction', 'literary']",3.26,1165,0,0.0013,0.008100000000000001,0.0002,0.0002,0.0,0.0015,0.0,0.0,0.0,0.003,0.0015,0.0058,0.0,0.0060999999999999995,0.0,0.006,0.0067
10082,The Voyage of the Dawn Treader by C.S. Lewis,271,"['fiction', 'childrens', 'classics', 'fantasy']",3.94,31090,1,0.0037,0.0007000000000000001,0.0053,0.0017000000000000001,0.0052,0.0017000000000000001,0.003,0.0022,0.0012,0.0003,0.0002,0.0013,0.0097,0.0004,0.0001,0.0022,0.0002
10083,Greek Lessons by Han Kang,160,"['fiction', 'contemporary', 'literary']",3.62,1515,0,0.0005,0.0089,0.0001,0.0,0.0001,0.0066,0.001,0.0006,0.0005,0.0009,0.005600000000000001,0.008199999999999999,0.0,0.003,0.0002,0.002,0.0023
10084,Faebound by Saara El-Arifi,386,"['fiction', 'fantasy', 'romance']",3.84,2692,1,0.0064,0.0013,0.0021,0.0012,0.0004,0.0043,0.0012,0.0007000000000000001,0.0001,0.0032,0.0008,0.0007000000000000001,0.0096,0.0013,0.0001,0.004699999999999999,0.0013
10087,Klara and the Sun by Kazuo Ishiguro,303,"['fiction', 'dystopian', 'literary', 'science fiction']",3.75,43481,0,0.0025,0.0067,0.0006,0.0002,0.0006,0.005699999999999999,0.0036,0.0014000000000000002,0.0005,0.0007000000000000001,0.0031,0.0077,0.0007000000000000001,0.0017000000000000001,0.0002,0.003,0.0015
10088,"Manufacturing Consent: The Political Economy of the Mass Media by Edward S. Herman, Noam Chomsky",464,"['nonfiction', 'philosophy', 'politics']",4.12,1201,0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0005,0.0012,0.0037,0.0,0.0069,0.0098,0.0,0.0018
10091,The Secret History by Donna Tartt,523,"['fiction', 'literary', 'mystery', 'thriller']",4.22,104898,0,0.0051,0.0038,0.0009,0.0008,0.0,0.0033,0.0,0.0002,0.0,0.006500000000000001,0.0023,0.0037,0.0013,0.003,0.0002,0.008,0.0095
10093,Tranny: Confessions of Punk Rock's Most Infamous Anarchist Sellout by Laura Jane Grace,306,"['nonfiction', 'lgbtqia+', 'memoir', 'music']",4.3,1611,0,0.0,0.0,0.0,0.001,0.0,0.0085,0.0036,0.004,0.0,0.0013,0.0029,0.0074,0.0007000000000000001,0.0034000000000000002,0.0031,0.0,0.0040999999999999995
10095,I am Not Myself These Days by Josh Kilmer-Purcell,305,"['nonfiction', 'lgbtqia+', 'memoir']",3.96,1277,0,0.0,0.0,0.0,0.008199999999999999,0.0014000000000000002,0.006500000000000001,0.001,0.0008,0.0,0.0016,0.0033,0.0051,0.0017000000000000001,0.0014000000000000002,0.0003,0.0,0.0055000000000000005
10097,Amateur: A True Story About What Makes a Man by Thomas Page McBee,204,"['nonfiction', 'gender', 'lgbtqia+', 'memoir']",4.25,1049,0,0.0,0.0,0.0,0.0004,0.0001,0.0060999999999999995,0.0034000000000000002,0.005,0.0,0.0003,0.0004,0.0088,0.0004,0.0029,0.0053,0.0,0.0002
10100,Cursed Bunny by Bora Chung,247,"['fiction', 'short stories', 'speculative fiction']",3.85,6300,0,0.0054,0.0009,0.0026,0.0009,0.0,0.0026,0.0001,0.0001,0.0001,0.0040999999999999995,0.0025,0.0037,0.0012,0.0027,0.0,0.0066,0.0095
10101,To Shape a Dragon's Breath by Moniquill Blackgoose,511,"['fiction', 'fantasy', 'lgbtqia+']",4.32,1849,1,0.0055000000000000005,0.0032,0.0011,0.0009,0.0002,0.0045000000000000005,0.0031,0.0036,0.0001,0.003,0.0007000000000000001,0.0033,0.0085,0.0033,0.0016,0.0006,0.001
10102,Everything I Need I Get from You: How Fangirls Created the Internet as We Know It by Kaitlyn Tiffany,320,"['nonfiction', 'sociology']",3.67,1167,0,0.0,0.0,0.0,0.006,0.0031,0.0016,0.0007000000000000001,0.0008,0.0002,0.0,0.0,0.005600000000000001,0.0001,0.0003,0.009000000000000001,0.0,0.0002
10103,Season of Migration to the North by Tayeb Salih,176,"['fiction', 'historical']",3.71,2367,0,0.0024,0.0070999999999999995,0.0004,0.0001,0.0,0.0033,0.0002,0.0004,0.0,0.0029,0.0028000000000000004,0.0070999999999999995,0.0009,0.0043,0.0009,0.0040999999999999995,0.0073
10107,Hello Beautiful by Ann Napolitano,383,"['fiction', 'literary']",4.18,11709,0,0.0021,0.0076,0.0001,0.0005,0.0003,0.009399999999999999,0.0045000000000000005,0.0022,0.0002,0.0007000000000000001,0.0060999999999999995,0.0072,0.0001,0.0013,0.0001,0.0,0.001
10108,The Beholder by Anna Bright,435,"['fiction', 'young adult']",3.5,1512,1,0.0036,0.0021,0.004,0.0011,0.0022,0.0034999999999999996,0.0019,0.0004,0.0007000000000000001,0.0016,0.0005,0.0001,0.0089,0.0004,0.0,0.0022,0.0002
