,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,Literature and Art,Fiction,Science,Crime,Psychology,Social,Children,Romans,Biography,Entertainment
2991,342,4.08,56248,0,0.46999999999999,0.13,0.38,0.01,0.0,0.3899999999999999,0.09,0.04,0.0,0.73,0.1,0.27,0.7799999999999999,0.24,0.05,0.66,0.5599999999999999,0,1,0,1,0,0,0,0,0,0
3523,240,3.61,11274,1,0.5,0.3,0.19,0.48,0.73,0.13,0.27,0.15,0.26,0.01,0.01,0.13,0.44,0.01,0.0699999999999999,0.48,0.02,0,1,0,1,0,0,0,0,0,0
1110,412,4.17,1813,1,0.65,0.21,0.13,0.16,0.01,0.4499999999999999,0.11,0.04,0.0,0.4,0.08,0.02,0.95,0.13,0.0,0.43,0.6999999999999901,0,1,0,0,0,0,0,1,0,0
2716,288,3.72,1751,0,0.56999999999999,0.05,0.37,0.4499999999999999,0.12,0.3,0.09,0.0,0.0,0.53,0.06,0.03,0.51,0.06,0.0,0.67,0.70999999999999,0,1,0,0,0,1,1,0,0,0
6891,560,4.2,17306,1,0.63,0.12,0.2299999999999999,0.1699999999999999,0.16,0.53,0.31,0.2,0.04,0.22,0.11,0.08,0.96,0.12,0.0,0.43,0.08,0,1,0,0,0,0,1,0,0,0
3787,156,3.85,1851,0,0.0,0.0,0.0,0.01,0.09,0.21,0.2299999999999999,0.64,0.1,0.0,0.02,0.86,0.09,0.11,0.43,0.0,0.0,0,0,1,0,0,0,0,0,1,0
2160,96,4.2,2175,0,0.0,0.0,0.0,0.01,0.0,0.8500000000000001,0.0699999999999999,0.16,0.0,0.15,0.4499999999999999,0.74,0.01,0.38,0.09,0.04,0.56999999999999,1,0,1,0,0,0,0,0,1,0
5187,448,3.93,46599,0,0.49,0.40999999999999,0.08,0.06,0.01,0.93999999999999,0.2,0.1399999999999999,0.0,0.2799999999999999,0.81999999999999,0.42,0.01,0.33,0.09,0.03,0.21,1,1,0,0,0,0,0,0,0,0
5391,268,3.39,5760,0,0.29,0.60999999999999,0.08,0.0699999999999999,0.0,0.11,0.0,0.0,0.0,0.48,0.2299999999999999,0.05,0.01,0.49,0.01,0.02,0.96,1,1,0,1,0,0,0,0,0,0
3,459,4.16,2128,1,0.48,0.1,0.4,0.04,0.02,0.0699999999999999,0.03,0.03,0.01,0.5,0.0,0.08,0.95,0.15,0.05,0.56999999999999,0.2,0,1,0,0,0,0,0,0,0,0
4881,870,4.21,19289,1,0.5499999999999999,0.12,0.32,0.1699999999999999,0.04,0.72,0.1699999999999999,0.08,0.03,0.4499999999999999,0.1,0.05,0.98,0.18,0.0699999999999999,0.29,0.18,0,1,1,0,0,0,0,1,0,0
2322,78,3.65,1875,0,0.2299999999999999,0.65,0.1,0.05,0.12,0.6,0.06,0.03,0.04,0.09,0.34999999999999,0.65,0.04,0.03,0.0,0.15,0.1399999999999999,1,1,0,0,0,0,0,0,0,0
2093,57,3.98,2068,0,0.4,0.43,0.16,0.34999999999999,0.1,0.2299999999999999,0.01,0.04,0.04,0.08,0.4599999999999999,0.49,0.06,0.1,0.03,0.19,0.5499999999999999,1,1,0,0,0,0,0,0,0,0
1768,272,3.98,6931,0,0.51,0.33,0.09,0.58,0.08,0.48,0.1399999999999999,0.09,0.01,0.15,0.22,0.6,0.15,0.36,0.01,0.2,0.63,1,1,0,0,0,0,0,0,0,0
1877,285,3.91,1716,0,0.48,0.48,0.03,0.01,0.0,0.77,0.08,0.04,0.0,0.3899999999999999,0.52,0.60999999999999,0.3399999999999999,0.43,0.22,0.15,0.32,1,1,0,0,0,0,0,0,0,0
780,582,4.55,15537,0,0.31,0.65,0.03,0.51,0.04,0.92,0.4,0.3,0.01,0.12,0.6799999999999999,0.64,0.08,0.25,0.1,0.02,0.24,1,1,1,0,0,1,0,0,0,0
233,464,3.84,2535,1,0.58,0.2,0.21,0.27,0.02,0.25,0.11,0.02,0.01,0.3,0.03,0.04,0.97,0.09,0.0,0.3899999999999999,0.43,0,1,0,0,0,1,0,0,0,0
2467,368,4.18,1041,1,0.5599999999999999,0.29,0.1399999999999999,0.12,0.13,0.75,0.3,0.09,0.03,0.21,0.03,0.0699999999999999,0.6999999999999901,0.1,0.0,0.32,0.26,0,1,0,0,0,0,0,1,0,0
1425,400,4.12,10069,1,0.2799999999999999,0.66,0.04,0.65,0.56999999999999,0.79,0.5,0.22,0.11,0.06,0.12,0.1699999999999999,0.1,0.08,0.01,0.01,0.05,1,1,0,0,0,0,0,1,0,0
1482,432,3.92,4726,0,0.52,0.37,0.09,0.11,0.01,0.6999999999999901,0.09,0.03,0.0,0.48,0.31,0.13,0.25,0.18,0.0,0.64,0.73,0,1,0,0,0,0,0,0,0,0
108,102,4.21,1090,0,0.0,0.0,0.0,0.27,0.25,0.72,0.63,0.49,0.13,0.0,0.12,0.8,0.04,0.13,0.0,0.01,0.03,1,0,1,0,0,0,0,0,0,0
1002,576,4.62,1660,0,0.6799999999999999,0.15,0.15,0.0,0.0,0.8,0.18,0.1,0.0,0.81999999999999,0.67,0.2,0.16,0.52,0.19,0.2799999999999999,0.93999999999999,0,1,1,0,0,0,0,0,0,0
6772,336,3.57,2382,0,0.56999999999999,0.16,0.25,0.09,0.01,0.46999999999999,0.1,0.02,0.0,0.53,0.21,0.06,0.44,0.1,0.0,0.6799999999999999,0.8099999999999999,0,1,0,0,0,0,1,0,0,0
4893,224,3.48,1071,1,0.37,0.32,0.3,0.06,0.0,0.72,0.04,0.06,0.0,0.44,0.4,0.42,0.0,0.27,0.08,0.04,0.60999999999999,0,1,1,0,0,0,1,0,0,0
5916,128,3.79,1963,1,0.3399999999999999,0.3899999999999999,0.24,0.02,0.0,0.1,0.0,0.0,0.0,0.60999999999999,0.11,0.0699999999999999,0.19,0.11,0.0,0.69,0.93,0,1,0,0,0,0,0,0,0,0
5930,136,4.29,3247,1,0.56999999999999,0.25,0.1699999999999999,0.8,0.2299999999999999,0.1,0.01,0.01,0.01,0.2,0.0699999999999999,0.05,0.83,0.01,0.0,0.1399999999999999,0.2,0,1,0,0,0,0,0,0,0,1
5259,440,4.01,6393,0,0.29,0.64,0.05,0.3,0.67,0.66,0.4499999999999999,0.18,0.22,0.02,0.12,0.36,0.2299999999999999,0.01,0.0,0.01,0.0,1,1,0,0,0,0,1,1,0,0
259,352,3.83,28832,0,0.40999999999999,0.13,0.44,0.0,0.0,0.16,0.0,0.0,0.0,0.74,0.15,0.02,0.08,0.06,0.0,0.93,0.7799999999999999,0,1,0,1,0,0,0,0,0,0
3413,239,4.17,1062,0,0.4,0.53,0.06,0.04,0.08,0.72,0.66,0.67,0.0,0.21,0.1699999999999999,0.5,0.03,0.43,0.32,0.0,0.0699999999999999,0,1,0,0,0,1,1,0,0,1
3803,454,4.19,4569,1,0.63,0.1399999999999999,0.21,0.1399999999999999,0.05,0.48,0.13,0.02,0.01,0.36,0.1,0.05,0.51,0.11,0.0,0.91,0.66,0,1,0,0,0,0,1,1,0,0
6390,576,4.12,27547,0,0.37,0.56999999999999,0.04,0.0699999999999999,0.0,0.77,0.11,0.11,0.0,0.26,0.49,0.70999999999999,0.4,0.53,0.33,0.05,0.4599999999999999,1,1,1,0,0,0,0,0,0,0
2421,152,3.59,1437,1,0.58,0.18,0.22,0.5,0.0,0.04,0.0,0.0,0.0,0.38,0.03,0.01,0.46999999999999,0.12,0.0,0.16,0.96,0,1,0,0,0,0,0,0,0,1
5108,359,3.98,10158,1,0.64,0.21,0.13,0.15,0.08,0.44,0.21,0.09,0.0,0.1399999999999999,0.05,0.18,0.89,0.08,0.0,0.5,0.05,0,1,0,0,0,0,1,0,0,0
6681,388,3.96,10754,1,0.62,0.2299999999999999,0.1399999999999999,0.22,0.16,0.56999999999999,0.16,0.08,0.03,0.37,0.02,0.04,0.72,0.15,0.0,0.11,0.3,0,1,0,0,0,1,0,1,0,0
1468,291,3.56,1319,0,0.58,0.03,0.27,0.01,0.0,0.15,0.0,0.0,0.01,0.5599999999999999,0.1399999999999999,0.08,0.1,0.0699999999999999,0.0,0.88,0.93999999999999,1,1,0,0,0,0,0,0,0,0
652,544,4.07,35591,1,0.66,0.0699999999999999,0.25,0.03,0.03,0.66,0.3,0.22,0.01,0.27,0.31,0.2799999999999999,0.96,0.1699999999999999,0.01,0.40999999999999,0.36,0,1,0,0,0,0,1,0,0,0
3353,320,3.92,1285,0,0.0,0.0,0.0,0.96,0.43,0.2,0.2,0.33,0.02,0.0,0.0,0.59,0.01,0.0699999999999999,0.4499999999999999,0.0,0.01,1,0,1,0,0,0,0,0,1,0
2134,352,3.87,1039,0,0.58,0.27,0.1399999999999999,0.0,0.0,0.49,0.01,0.0,0.0,0.46999999999999,0.44,0.21,0.01,0.4499999999999999,0.01,0.56999999999999,0.93999999999999,0,1,0,1,0,0,0,0,0,0
830,80,4.34,2109,0,0.4499999999999999,0.25,0.15,0.01,0.0,0.74,0.11,0.1,0.01,0.3,0.5599999999999999,0.54,0.02,0.44,0.03,0.02,0.72,1,1,1,0,0,0,0,0,0,0
4745,480,4.06,1988,1,0.59,0.02,0.36,0.83,0.53,0.26,0.1399999999999999,0.02,0.04,0.05,0.0,0.06,0.95,0.0,0.0,0.16,0.16,0,1,0,0,0,0,1,0,0,0
1080,203,4.29,12633,1,0.56999999999999,0.1699999999999999,0.24,0.02,0.01,0.6999999999999901,0.36,0.18,0.0,0.33,0.24,0.48,0.32,0.3899999999999999,0.04,0.34999999999999,0.60999999999999,0,1,0,0,0,1,1,0,0,0
3831,337,4.0,10069,0,0.37,0.37,0.2,0.01,0.0,0.13,0.0,0.0,0.0,0.56999999999999,0.2799999999999999,0.31,0.4,0.74,0.03,0.26,0.97,1,1,1,0,0,0,0,0,0,0
2605,230,4.14,4023,0,0.0,0.0,0.0,0.2799999999999999,0.03,0.83,0.3399999999999999,0.34999999999999,0.01,0.08,0.43,0.8,0.04,0.33,0.1,0.01,0.3399999999999999,0,0,1,0,0,1,0,0,1,0
1994,272,4.22,1542,0,0.42,0.43,0.0699999999999999,0.34999999999999,0.76,0.5499999999999999,0.74,0.4599999999999999,0.18,0.0,0.06,0.36,0.08,0.03,0.37,0.0,0.0,1,1,0,0,0,0,1,0,0,0
1061,400,4.12,3148,0,0.56999999999999,0.27,0.1399999999999999,0.0,0.01,0.69,0.26,0.16,0.02,0.21,0.27,0.25,0.1,0.1,0.09,0.7799999999999999,0.29,0,1,1,0,0,0,0,0,0,0
3841,336,3.9,78773,1,0.24,0.69,0.05,0.53,0.8099999999999999,0.5599999999999999,0.38,0.2,0.15,0.02,0.02,0.11,0.04,0.03,0.1,0.0,0.0,1,1,0,0,0,0,0,1,0,0
723,448,4.18,2732,0,0.46999999999999,0.4499999999999999,0.06,0.0699999999999999,0.04,0.8999999999999999,0.44,0.2799999999999999,0.0699999999999999,0.09,0.66,0.66,0.02,0.12,0.01,0.3,0.18,1,1,0,0,0,0,0,1,0,0
6191,273,3.28,1938,1,0.43,0.12,0.43,0.93,0.73,0.08,0.04,0.02,0.04,0.0,0.0,0.04,0.86,0.02,0.0,0.11,0.0,0,1,0,0,0,0,0,0,0,0
1396,390,4.02,3715,0,0.40999999999999,0.48,0.1,0.1699999999999999,0.13,0.89,0.49,0.1699999999999999,0.03,0.0699999999999999,0.6799999999999999,0.38,0.18,0.09,0.0,0.16,0.21,0,1,0,0,0,1,1,0,0,0
361,352,3.99,6028,0,0.34999999999999,0.5599999999999999,0.0699999999999999,0.02,0.0,0.26,0.0,0.0,0.0,0.6,0.13,0.2,0.05,0.1,0.0,0.92,0.76,1,1,0,1,0,0,0,0,0,0
4681,320,3.86,5664,0,0.53,0.12,0.3399999999999999,0.0,0.0,0.21,0.0,0.0,0.0,0.75,0.2,0.03,0.04,0.0699999999999999,0.0,0.8999999999999999,0.93999999999999,0,1,1,0,0,0,0,0,0,0
5475,402,4.05,1265,0,0.5,0.3899999999999999,0.09,0.03,0.16,0.6999999999999901,0.40999999999999,0.24,0.0699999999999999,0.2299999999999999,0.11,0.25,0.63,0.1,0.0,0.54,0.1,0,1,0,0,0,0,1,1,0,0
3282,176,4.14,1727,0,0.0,0.0,0.0,0.09,0.01,0.8500000000000001,0.0699999999999999,0.13,0.0,0.25,0.44,0.70999999999999,0.0,0.33,0.04,0.03,0.7799999999999999,1,0,1,0,0,1,0,0,0,0
6518,532,4.02,2490,0,0.0,0.0,0.0,0.44,0.22,0.42,0.34999999999999,0.77,0.1399999999999999,0.0,0.08,0.8,0.03,0.0699999999999999,0.69,0.02,0.02,1,0,1,0,0,0,0,0,0,0
2753,370,3.38,14930,0,0.46999999999999,0.21,0.3,0.0,0.0,0.33,0.0,0.0,0.0,0.59,0.22,0.1,0.11,0.09,0.0,0.89,0.77,0,1,0,1,0,0,0,0,0,0
2989,307,3.71,4339,0,0.18,0.79,0.02,0.05,0.03,0.89,0.54,0.15,0.03,0.18,0.52,0.5,0.01,0.22,0.02,0.19,0.3399999999999999,1,1,0,0,0,0,0,0,0,0
1792,200,4.35,1516,1,0.54,0.31,0.13,0.76,0.5,0.4499999999999999,0.12,0.04,0.0699999999999999,0.15,0.2299999999999999,0.09,0.65,0.0699999999999999,0.01,0.18,0.25,0,1,0,0,0,0,0,0,0,1
6763,352,4.32,3883,0,0.0,0.0,0.0,0.04,0.0,0.11,0.09,0.3899999999999999,0.0,0.21,0.08,0.58,0.1,0.31,0.95,0.04,0.15,0,0,1,0,0,0,0,0,1,0
2930,448,3.91,17120,1,0.5599999999999999,0.15,0.2799999999999999,0.06,0.0,0.22,0.02,0.0,0.0,0.81999999999999,0.16,0.03,0.3,0.15,0.0,0.66,0.88,0,1,0,1,0,0,0,0,0,0
364,430,4.09,3447,0,0.0,0.0,0.0,0.05,0.0,0.21,0.0,0.0,0.0,0.24,0.2299999999999999,0.1699999999999999,0.05,0.26,0.8999999999999999,0.1699999999999999,0.5599999999999999,0,0,1,0,0,0,0,0,0,0
6148,309,3.5,5835,0,0.38,0.37,0.22,0.56999999999999,0.95,0.1399999999999999,0.33,0.09,0.18,0.0,0.0,0.02,0.01,0.0,0.01,0.03,0.0,1,1,0,0,0,0,0,1,0,0
2947,128,3.93,4262,0,0.33,0.52,0.1,0.03,0.0,0.26,0.0,0.01,0.01,0.18,0.3,0.5,0.1399999999999999,0.5499999999999999,0.0,0.72,0.72,1,1,0,0,0,0,0,0,0,0
4233,280,3.81,3280,0,0.56999999999999,0.29,0.12,0.01,0.0,0.19,0.0,0.0,0.0,0.48,0.3399999999999999,0.19,0.05,0.24,0.12,0.48,0.92,0,1,1,1,0,0,0,0,0,0
6047,376,3.25,7945,0,0.24,0.6799999999999999,0.06,0.08,0.06,0.5499999999999999,0.12,0.05,0.03,0.15,0.16,0.62,0.09,0.32,0.03,0.04,0.09,1,1,0,0,0,0,0,1,0,0
1234,560,3.89,13152,1,0.3399999999999999,0.04,0.60999999999999,0.0699999999999999,0.09,0.05,0.0,0.0,0.04,0.26,0.03,0.08,0.37,0.11,0.01,0.96,0.2299999999999999,0,1,0,1,0,0,0,0,0,0
5428,466,4.01,6510,1,0.65,0.12,0.22,0.06,0.01,0.53,0.1,0.09,0.0,0.43,0.12,0.0699999999999999,0.93,0.1699999999999999,0.01,0.53,0.42,0,1,0,0,0,0,1,0,0,0
6810,226,4.1,1323,1,0.19,0.73,0.06,0.36,0.58,0.33,0.29,0.1399999999999999,0.27,0.02,0.05,0.2799999999999999,0.53,0.02,0.01,0.4599999999999999,0.11,0,1,0,0,0,0,0,0,0,0
4671,80,4.45,7846,1,0.0,0.0,0.0,0.02,0.0,0.88,0.05,0.1,0.02,0.24,0.5,0.6999999999999901,0.01,0.24,0.0,0.1,0.53,1,0,1,0,0,1,0,0,0,0
3732,416,4.42,6856,1,0.69,0.0699999999999999,0.2299999999999999,0.27,0.25,0.27,0.3399999999999999,0.32,0.02,0.1399999999999999,0.02,0.05,0.98,0.08,0.0,0.64,0.05,0,1,0,0,0,0,1,0,0,0
562,404,4.35,9497,0,0.0,0.0,0.0,0.04,0.02,0.56999999999999,0.51,0.8999999999999999,0.02,0.16,0.05,0.32,0.44,0.11,0.6,0.0,0.02,0,0,1,0,0,0,0,0,1,1
4541,210,3.9,2998,0,0.0,0.0,0.0,0.02,0.02,0.0,0.09,0.52,0.02,0.0,0.0,0.3399999999999999,0.0,0.1399999999999999,0.93,0.0,0.0,0,0,1,0,0,0,0,0,0,0
1315,593,4.16,6976,0,0.53,0.4,0.05,0.03,0.0,0.63,0.2,0.40999999999999,0.01,0.13,0.3,0.5599999999999999,0.93,0.24,0.1699999999999999,0.21,0.16,1,1,1,0,0,0,0,0,0,0
2136,359,4.35,93740,1,0.12,0.86,0.01,0.33,0.31,0.88,0.54,0.40999999999999,0.13,0.06,0.29,0.56999999999999,0.24,0.1,0.01,0.02,0.05,0,1,0,0,0,1,1,1,0,0
6085,352,3.9,2328,0,0.19,0.77,0.02,0.54,0.52,0.77,0.6999999999999901,0.3899999999999999,0.1,0.01,0.2,0.48,0.02,0.03,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
3279,512,4.39,43645,1,0.5,0.40999999999999,0.0699999999999999,0.0699999999999999,0.0,0.91,0.25,0.18,0.0,0.4499999999999999,0.58,0.53,0.0699999999999999,0.3899999999999999,0.02,0.1,0.51,1,1,0,0,0,0,0,0,0,1
3958,240,4.29,4241,1,0.63,0.19,0.1699999999999999,0.59,0.42,0.27,0.29,0.15,0.0699999999999999,0.15,0.02,0.21,0.92,0.13,0.01,0.04,0.05,0,1,0,0,0,0,1,0,0,0
1286,384,4.09,12468,0,0.3399999999999999,0.59,0.06,0.6799999999999999,0.83,0.5599999999999999,0.48,0.16,0.18,0.02,0.04,0.11,0.08,0.02,0.0,0.0,0.0,1,1,0,0,0,1,1,1,0,0
2842,307,3.41,2660,1,0.3399999999999999,0.05,0.59,0.43,0.66,0.03,0.04,0.01,0.15,0.04,0.01,0.02,0.2799999999999999,0.0,0.04,0.84,0.02,0,1,0,0,0,0,0,0,0,0
459,320,4.55,93018,1,0.2,0.75,0.03,0.59,0.86,0.66,0.59,0.3399999999999999,0.26,0.01,0.04,0.12,0.05,0.02,0.04,0.0,0.0,0,1,0,0,0,1,1,1,0,0
6334,304,4.07,6655,0,0.0,0.0,0.0,0.0699999999999999,0.01,0.84,0.2799999999999999,0.32,0.0,0.22,0.27,0.79,0.1,0.24,0.16,0.02,0.26,1,0,1,0,0,0,0,0,1,0
3911,341,3.86,8639,0,0.22,0.73,0.04,0.02,0.03,0.4,0.19,0.56999999999999,0.02,0.0699999999999999,0.12,0.48,0.09,0.21,0.77,0.03,0.02,0,1,1,0,0,0,0,0,0,0
5993,282,4.3,14276,1,0.54,0.13,0.26,0.05,0.09,0.32,0.09,0.13,0.1,0.2,0.15,0.22,0.76,0.1,0.02,0.60999999999999,0.75,1,1,0,0,0,0,1,0,0,0
2314,368,3.66,1371,0,0.53,0.38,0.08,0.0,0.04,0.4499999999999999,0.12,0.03,0.0,0.3,0.33,0.1399999999999999,0.1699999999999999,0.06,0.0,0.77,0.6999999999999901,0,1,1,0,0,0,0,0,0,0
5120,416,3.56,3968,0,0.46999999999999,0.4,0.12,0.63,0.81999999999999,0.4,0.42,0.18,0.09,0.0,0.01,0.1,0.03,0.01,0.1,0.0,0.0,1,1,0,0,0,0,0,1,0,0
612,304,3.96,6598,1,0.58,0.16,0.24,0.08,0.0,0.31,0.04,0.03,0.0,0.44,0.0699999999999999,0.04,0.93999999999999,0.12,0.02,0.4499999999999999,0.73,0,1,0,0,0,0,0,0,0,0
1644,368,4.05,47409,0,0.37,0.53,0.09,0.08,0.13,0.93,0.52,0.22,0.04,0.11,0.46999999999999,0.5499999999999999,0.0699999999999999,0.15,0.0,0.01,0.02,1,1,0,0,0,0,0,1,0,0
1158,432,3.63,19068,1,0.51,0.19,0.2799999999999999,0.1,0.03,0.42,0.04,0.01,0.03,0.5,0.12,0.03,0.62,0.16,0.0,0.76,0.65,0,1,0,0,0,0,1,0,0,0
4840,319,3.65,5444,0,0.42,0.24,0.32,0.0,0.0,0.25,0.01,0.0,0.0,0.81999999999999,0.32,0.03,0.42,0.19,0.0,0.49,0.95,0,1,0,1,0,0,0,0,0,0
4926,266,3.66,2246,1,0.38,0.4599999999999999,0.11,0.15,0.0699999999999999,0.4599999999999999,0.03,0.0,0.03,0.37,0.09,0.01,0.3,0.12,0.0,0.37,0.77,0,1,0,1,0,0,0,1,0,0
4125,478,3.95,2284,1,0.65,0.09,0.24,0.03,0.01,0.48,0.13,0.1399999999999999,0.0,0.5599999999999999,0.12,0.12,0.92,0.29,0.02,0.38,0.59,0,1,0,0,0,0,1,0,0,0
2859,196,4.08,15036,0,0.13,0.84,0.01,0.02,0.0,0.89,0.18,0.11,0.01,0.08,0.40999999999999,0.79,0.0,0.24,0.03,0.01,0.08,1,1,0,0,0,0,0,0,0,0
2696,277,3.96,21882,0,0.31,0.1,0.58,0.02,0.0,0.2299999999999999,0.04,0.01,0.0,0.92,0.13,0.01,0.26,0.18,0.0,0.5499999999999999,0.8699999999999999,0,1,0,1,0,0,0,0,0,0
1038,570,4.53,50657,1,0.6999999999999901,0.16,0.12,0.27,0.0699999999999999,0.89,0.24,0.11,0.02,0.3399999999999999,0.52,0.1,0.86,0.1699999999999999,0.0,0.33,0.32,0,1,1,0,0,0,1,0,0,0
763,392,3.86,27307,0,0.11,0.8699999999999999,0.01,0.5599999999999999,0.08,0.8500000000000001,0.3899999999999999,0.24,0.01,0.11,0.33,0.52,0.02,0.2799999999999999,0.0699999999999999,0.0,0.29,1,1,0,0,0,0,0,0,0,0
6856,1056,3.79,5271,1,0.51,0.3,0.1699999999999999,0.01,0.0,0.3,0.01,0.01,0.01,0.48,0.2299999999999999,0.12,0.21,0.32,0.05,0.83,0.97,0,1,0,0,0,0,0,0,0,0
6424,301,3.97,1743,1,0.44,0.05,0.49,0.12,0.29,0.25,0.22,0.03,0.01,0.19,0.01,0.01,0.89,0.03,0.0,0.66,0.06,0,1,1,0,0,0,1,1,0,0
3379,432,4.37,1041,0,0.24,0.6999999999999901,0.04,0.49,0.19,0.93,0.54,0.4599999999999999,0.05,0.12,0.33,0.49,0.11,0.15,0.02,0.0699999999999999,0.15,1,1,0,0,0,0,1,1,0,0
6869,613,3.99,35171,0,0.51,0.22,0.25,0.01,0.0,0.49,0.0,0.0,0.0,0.73,0.48,0.1,0.1,0.16,0.0,0.6,0.97,0,1,0,0,0,0,0,0,0,0
4959,480,3.7,1122,0,0.66,0.1699999999999999,0.15,0.1699999999999999,0.02,0.60999999999999,0.27,0.15,0.0,0.4499999999999999,0.2,0.15,0.81999999999999,0.22,0.0,0.33,0.60999999999999,0,1,0,0,0,1,1,0,0,0
4860,345,3.66,80659,0,0.3399999999999999,0.52,0.11,0.01,0.01,0.79,0.21,0.09,0.0,0.27,0.77,0.42,0.02,0.21,0.0,0.26,0.75,1,1,0,0,0,0,0,0,0,0
5094,380,3.85,3789,1,0.51,0.38,0.08,0.24,0.12,0.58,0.11,0.05,0.01,0.3899999999999999,0.04,0.04,0.42,0.16,0.0,0.15,0.66,1,1,0,0,0,0,0,1,0,0
2490,272,3.51,1214,0,0.15,0.69,0.13,0.1399999999999999,0.26,0.92,0.29,0.31,0.0699999999999999,0.01,0.81999999999999,0.24,0.15,0.08,0.0699999999999999,0.0,0.01,0,1,0,0,0,0,1,0,0,0
2052,413,3.67,6643,0,0.37,0.12,0.5,0.05,0.0,0.16,0.01,0.0,0.0,0.81999999999999,0.2,0.1,0.59,0.1699999999999999,0.0,0.11,0.8699999999999999,0,1,0,1,0,0,0,0,0,0
260,412,4.04,2758,1,0.34999999999999,0.56999999999999,0.06,0.3899999999999999,0.49,0.70999999999999,0.31,0.04,0.1,0.1399999999999999,0.05,0.06,0.4,0.04,0.0,0.1399999999999999,0.11,0,1,0,0,0,1,0,1,0,0
2005,257,3.64,3039,0,0.15,0.76,0.05,0.66,0.8500000000000001,0.32,0.27,0.08,0.4599999999999999,0.0,0.0699999999999999,0.26,0.01,0.0,0.02,0.0,0.0,1,1,1,0,0,0,0,0,0,0
3865,380,3.79,2528,0,0.53,0.37,0.08,0.2799999999999999,0.67,0.60999999999999,0.53,0.18,0.11,0.08,0.03,0.09,0.29,0.03,0.0,0.13,0.01,0,1,0,0,0,0,1,1,0,0
4203,304,4.23,1641,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.02,0.09,0.44,0.0,0.48,0.97,0.0,0.09,0,0,1,0,0,1,0,0,0,0
806,564,3.89,15116,0,0.29,0.05,0.64,0.48,0.12,0.02,0.01,0.04,0.0,0.32,0.0,0.12,0.89,0.22,0.1699999999999999,0.32,0.29,0,1,0,0,0,0,0,0,0,0
6178,368,3.72,2720,0,0.24,0.6999999999999901,0.05,0.3399999999999999,0.19,0.8500000000000001,0.58,0.5,0.02,0.18,0.27,0.27,0.02,0.22,0.2299999999999999,0.0,0.13,1,1,0,0,0,1,1,0,0,0
4626,220,4.49,2267,1,0.53,0.22,0.2299999999999999,0.0,0.02,0.89,0.4599999999999999,0.5,0.0,0.25,0.76,0.48,0.08,0.27,0.42,0.01,0.33,0,1,1,0,0,0,1,0,0,0
774,362,3.9,18324,1,0.42,0.4599999999999999,0.1,0.40999999999999,0.75,0.43,0.3399999999999999,0.21,0.12,0.04,0.01,0.05,0.3399999999999999,0.04,0.0699999999999999,0.0,0.0,0,1,1,0,0,0,0,1,0,0
1931,408,4.04,40020,1,0.59,0.13,0.26,0.18,0.3,0.33,0.22,0.0699999999999999,0.05,0.2,0.05,0.03,0.89,0.08,0.0,0.67,0.12,0,1,0,0,0,0,1,1,0,0
1508,275,4.0,6878,0,0.44,0.44,0.1,0.0,0.0,0.73,0.21,0.08,0.01,0.54,0.37,0.36,0.29,0.1399999999999999,0.01,0.62,0.38,1,1,0,1,0,0,0,0,0,0
4924,320,4.18,2226,0,0.0,0.0,0.0,0.98999999999999,0.8,0.01,0.08,0.06,0.1699999999999999,0.0,0.0,0.13,0.11,0.0,0.02,0.0,0.0,0,0,1,0,0,0,0,0,1,0
2384,191,3.69,2127,1,0.3899999999999999,0.13,0.4599999999999999,0.6799999999999999,0.5599999999999999,0.02,0.01,0.0,0.06,0.0699999999999999,0.0,0.03,0.1,0.02,0.0,0.88,0.08,0,1,0,1,0,0,0,0,0,0
1913,364,3.73,6549,1,0.43,0.4599999999999999,0.08,0.0699999999999999,0.01,0.4499999999999999,0.01,0.0,0.01,0.6,0.11,0.03,0.13,0.24,0.0,0.51,0.93999999999999,1,1,0,0,0,0,0,1,0,0
5264,352,4.09,1342,1,0.40999999999999,0.05,0.52,0.3,0.3399999999999999,0.18,0.06,0.02,0.04,0.32,0.0699999999999999,0.02,0.75,0.0699999999999999,0.01,0.93999999999999,0.16,0,1,1,0,0,0,1,0,0,0
2237,333,3.46,14260,1,0.25,0.66,0.06,0.1399999999999999,0.1399999999999999,0.6999999999999901,0.1,0.02,0.03,0.44,0.21,0.06,0.11,0.16,0.0,0.15,0.5,1,1,0,0,0,0,0,1,0,0
5471,354,4.0,23021,1,0.6799999999999999,0.12,0.18,0.11,0.04,0.42,0.08,0.04,0.01,0.54,0.0699999999999999,0.02,0.97,0.1699999999999999,0.0,0.2799999999999999,0.21,0,1,0,0,0,0,0,1,0,0
1516,292,4.0,3849,0,0.51,0.40999999999999,0.0699999999999999,0.03,0.0,0.8,0.05,0.01,0.0,0.4,0.73,0.4599999999999999,0.01,0.3,0.18,0.05,0.53,1,1,1,0,0,0,0,0,0,0
