,index_0,pages,stars,reviews,series,mix,character,plot,funny,lighthearted,emotional,hopeful,inspiring,relaxing,tense,sad,reflective,adventurous,challenging,informative,mysterious,dark,author_count,author_stars,Fiction,Nonfiction,Literary,Fantasy,Crime,Social,Children,Romans,Realism,Crime_mix,Fantasy_adventurous,Fantasy_author_stars,Fantasy_inspiring,Fantasy_mix,Fiction_adventurous,Fiction_author_stars,Fiction_challenging,Fiction_character,Fiction_dark,Fiction_emotional,Fiction_hopeful,Fiction_inspiring,Fiction_mix,Fiction_mysterious,Fiction_plot,Fiction_reflective,Fiction_sad,Fiction_tense,Literary_author_stars,Literary_emotional,Literary_inspiring,Literary_mix,Literary_mysterious,Literary_sad,Nonfiction_author_stars,Nonfiction_challenging,Nonfiction_hopeful,Romans_author_stars,Social_author_stars,series_adventurous,series_author_stars,series_emotional,series_mix
28,28,294,3.27,2589,0,0.53,0.25,0.2,0.0,0.0,0.1699999999999999,0.06,0.02,0.0,0.4,0.2,0.2799999999999999,0.49,0.2799999999999999,0.03,0.54,0.69,1,0.0,1,0,1,1,0,0,0,0,0,0.0,0.49,0.0,0.02,0.53,0.49,0.0,0.2799999999999999,0.25,0.69,0.1699999999999999,0.06,0.02,0.53,0.54,0.2,0.2799999999999999,0.2,0.4,0.0,0.1699999999999999,0.02,0.53,0.54,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,244,4.43,2070,0,0.44,0.4599999999999999,0.08,0.66,0.5499999999999999,0.6799999999999999,0.37,0.2,0.21,0.1699999999999999,0.04,0.2299999999999999,0.25,0.05,0.0,0.0,0.0,1,0.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.05,0.4599999999999999,0.0,0.6799999999999999,0.37,0.2,0.44,0.0,0.08,0.2299999999999999,0.04,0.1699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,402,4.17,25150,1,0.5599999999999999,0.2799999999999999,0.1399999999999999,0.04,0.0,0.22,0.01,0.0,0.0,0.6999999999999901,0.08,0.05,0.66,0.16,0.0,0.51,0.91,13,4.06,1,0,0,1,0,0,0,0,0,0.0,0.66,4.06,0.0,0.5599999999999999,0.66,4.06,0.16,0.2799999999999999,0.91,0.22,0.01,0.0,0.5599999999999999,0.51,0.1399999999999999,0.05,0.08,0.6999999999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4.06,0.22,0.5599999999999999
31,31,279,4.14,109293,1,0.53,0.04,0.40999999999999,0.6999999999999901,0.48,0.18,0.1399999999999999,0.11,0.05,0.16,0.01,0.02,0.98,0.1,0.03,0.2299999999999999,0.02,27,4.231538461538461,1,0,0,1,0,0,1,0,0,0.0,0.98,4.231538461538461,0.11,0.53,0.98,4.231538461538461,0.1,0.04,0.02,0.18,0.1399999999999999,0.11,0.53,0.2299999999999999,0.40999999999999,0.02,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,4.231538461538461,0.18,0.53
32,32,384,3.72,4046,1,0.60999999999999,0.25,0.12,0.12,0.06,0.59,0.11,0.01,0.03,0.5499999999999999,0.04,0.04,0.34999999999999,0.13,0.01,0.31,0.65,18,3.610588235294117,1,0,0,1,0,1,0,1,0,0.0,0.34999999999999,3.610588235294117,0.01,0.60999999999999,0.34999999999999,3.610588235294117,0.13,0.25,0.65,0.59,0.11,0.01,0.60999999999999,0.31,0.12,0.04,0.04,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.610588235294117,3.610588235294117,0.34999999999999,3.610588235294117,0.59,0.60999999999999
33,33,400,4.12,34539,1,0.25,0.6999999999999901,0.04,0.81999999999999,0.79,0.62,0.44,0.18,0.16,0.01,0.02,0.13,0.04,0.01,0.01,0.0,0.0,6,3.9099999999999993,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.04,3.9099999999999993,0.01,0.6999999999999901,0.0,0.62,0.44,0.18,0.25,0.0,0.04,0.13,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9099999999999993,3.9099999999999993,0.04,3.9099999999999993,0.62,0.25
34,34,350,4.16,1458,0,0.27,0.6799999999999999,0.03,0.73,0.81999999999999,0.69,0.44,0.12,0.11,0.0,0.04,0.0699999999999999,0.03,0.01,0.0,0.0,0.0,2,4.35,1,1,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.03,4.35,0.01,0.6799999999999999,0.0,0.69,0.44,0.12,0.27,0.0,0.03,0.0699999999999999,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.01,0.44,4.35,4.35,0.0,0.0,0.0,0.0
35,35,256,4.27,48443,1,0.2299999999999999,0.74,0.02,0.0699999999999999,0.01,0.89,0.4599999999999999,0.37,0.01,0.15,0.58,0.64,0.04,0.42,0.11,0.01,0.38,1,0.0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.42,0.74,0.38,0.89,0.4599999999999999,0.37,0.2299999999999999,0.01,0.02,0.64,0.58,0.15,0.0,0.89,0.37,0.2299999999999999,0.01,0.58,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.89,0.2299999999999999
36,36,392,3.73,8035,1,0.44,0.11,0.43,0.65,0.7799999999999999,0.04,0.13,0.06,0.15,0.01,0.0,0.0,0.95,0.02,0.0,0.1699999999999999,0.0,4,4.07,1,0,0,1,0,0,1,0,0,0.0,0.95,4.07,0.06,0.44,0.95,4.07,0.02,0.11,0.0,0.04,0.13,0.06,0.44,0.1699999999999999,0.43,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.07,0.04,0.44
37,37,464,4.36,5489,0,0.62,0.1,0.1699999999999999,0.08,0.02,0.73,0.22,0.26,0.02,0.1699999999999999,0.40999999999999,0.7799999999999999,0.3399999999999999,0.49,0.38,0.2299999999999999,0.46999999999999,4,4.023333333333333,1,0,1,1,0,0,0,0,0,0.0,0.3399999999999999,4.023333333333333,0.26,0.62,0.3399999999999999,4.023333333333333,0.49,0.1,0.46999999999999,0.73,0.22,0.26,0.62,0.2299999999999999,0.1699999999999999,0.7799999999999999,0.40999999999999,0.1699999999999999,4.023333333333333,0.73,0.26,0.62,0.2299999999999999,0.40999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,384,3.86,16691,1,0.4499999999999999,0.37,0.16,0.60999999999999,0.86,0.33,0.19,0.04,0.16,0.03,0.01,0.02,0.34999999999999,0.01,0.0,0.2,0.0,12,3.674545454545455,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.34999999999999,3.674545454545455,0.01,0.37,0.0,0.33,0.19,0.04,0.4499999999999999,0.2,0.16,0.02,0.01,0.03,3.674545454545455,0.33,0.04,0.4499999999999999,0.2,0.01,0.0,0.0,0.0,3.674545454545455,0.0,0.34999999999999,3.674545454545455,0.33,0.4499999999999999
39,39,341,3.85,7664,0,0.38,0.08,0.52,0.36,0.03,0.09,0.04,0.0,0.0,0.72,0.01,0.02,0.58,0.0699999999999999,0.0,0.77,0.84,16,4.085333333333333,1,0,0,1,0,0,0,0,0,0.0,0.58,4.085333333333333,0.0,0.38,0.58,4.085333333333333,0.0699999999999999,0.08,0.84,0.09,0.04,0.0,0.38,0.77,0.52,0.02,0.01,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,352,4.14,1418,0,0.65,0.0699999999999999,0.27,0.5599999999999999,0.19,0.3899999999999999,0.11,0.16,0.0,0.25,0.03,0.08,0.98999999999999,0.09,0.42,0.24,0.04,2,4.169999999999999,1,0,0,1,0,0,1,0,0,0.0,0.98999999999999,4.169999999999999,0.16,0.65,0.98999999999999,4.169999999999999,0.09,0.0699999999999999,0.04,0.3899999999999999,0.11,0.16,0.65,0.24,0.27,0.08,0.03,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,271,3.66,25533,1,0.2299999999999999,0.72,0.04,0.70999999999999,0.4599999999999999,0.4599999999999999,0.42,0.19,0.08,0.0,0.1,0.66,0.40999999999999,0.02,0.0,0.0,0.01,1,0.0,1,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.40999999999999,0.0,0.02,0.72,0.01,0.4599999999999999,0.42,0.19,0.2299999999999999,0.0,0.04,0.66,0.1,0.0,0.0,0.4599999999999999,0.19,0.2299999999999999,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.40999999999999,0.0,0.4599999999999999,0.2299999999999999
42,42,368,4.13,7520,0,0.4499999999999999,0.46999999999999,0.0699999999999999,0.81999999999999,0.64,0.64,0.34999999999999,0.2299999999999999,0.12,0.03,0.02,0.21,0.03,0.04,0.03,0.0,0.0,3,4.074999999999999,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.03,4.074999999999999,0.04,0.46999999999999,0.0,0.64,0.34999999999999,0.2299999999999999,0.4499999999999999,0.0,0.0699999999999999,0.21,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074999999999999,0.0,0.0,0.0,0.0,0.0
43,43,320,3.91,14638,1,0.4499999999999999,0.34999999999999,0.18,0.60999999999999,0.86,0.38,0.4599999999999999,0.19,0.1399999999999999,0.02,0.0699999999999999,0.04,0.1699999999999999,0.01,0.0,0.0,0.0,5,3.875,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.1699999999999999,3.875,0.01,0.34999999999999,0.0,0.38,0.4599999999999999,0.19,0.4499999999999999,0.0,0.18,0.04,0.0699999999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0,0.1699999999999999,3.875,0.38,0.4499999999999999
44,44,248,4.48,4461,0,0.0,0.0,0.0,0.18,0.0,0.27,0.0699999999999999,0.22,0.0,0.03,0.03,0.8,0.0,0.6,0.8500000000000001,0.0,0.02,1,0.0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.0,0.03,0.0,0.6,0.0699999999999999,0.0,0.0,0.0,0.0,0.0,0.0
45,45,421,3.84,1399,1,0.36,0.2,0.44,0.96,0.67,0.06,0.09,0.03,0.03,0.0,0.0,0.0,0.51,0.0,0.0,0.40999999999999,0.06,2,3.61,1,0,0,0,1,0,0,1,0,0.36,0.0,0.0,0.0,0.0,0.51,3.61,0.0,0.2,0.06,0.06,0.09,0.03,0.36,0.40999999999999,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.51,3.61,0.06,0.36
46,46,334,3.87,6610,1,0.43,0.11,0.42,0.27,0.01,0.18,0.13,0.08,0.01,0.1399999999999999,0.32,0.70999999999999,0.2,0.5499999999999999,0.03,0.25,0.69,1,0.0,1,0,1,1,0,0,0,0,0,0.0,0.2,0.0,0.08,0.43,0.2,0.0,0.5499999999999999,0.11,0.69,0.18,0.13,0.08,0.43,0.25,0.42,0.70999999999999,0.32,0.1399999999999999,0.0,0.18,0.08,0.43,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.18,0.43
47,47,384,4.1,10036,0,0.6,0.2799999999999999,0.11,0.86,0.6999999999999901,0.3399999999999999,0.29,0.11,0.11,0.03,0.05,0.0699999999999999,0.22,0.01,0.0,0.75,0.01,4,3.6366666666666663,1,0,0,0,1,0,0,0,1,0.6,0.0,0.0,0.0,0.0,0.22,3.6366666666666663,0.01,0.2799999999999999,0.01,0.3399999999999999,0.29,0.11,0.6,0.75,0.11,0.0699999999999999,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,581,4.34,12090,1,0.65,0.29,0.05,0.66,0.43,0.84,0.44,0.15,0.06,0.25,0.18,0.1399999999999999,0.18,0.11,0.0,0.2299999999999999,0.15,9,4.04125,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.18,4.04125,0.11,0.29,0.15,0.84,0.44,0.15,0.65,0.2299999999999999,0.05,0.1399999999999999,0.18,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04125,0.0,0.18,4.04125,0.84,0.65
49,49,478,3.96,8749,1,0.64,0.13,0.22,0.1399999999999999,0.01,0.32,0.02,0.0,0.0,0.56999999999999,0.05,0.01,0.48,0.15,0.0,0.6,0.97,1,0.0,1,0,0,1,0,1,0,1,0,0.0,0.48,0.0,0.0,0.64,0.48,0.0,0.15,0.13,0.97,0.32,0.02,0.0,0.64,0.6,0.22,0.01,0.05,0.56999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.32,0.64
50,50,702,3.84,2915,1,0.53,0.34999999999999,0.1,0.25,0.13,0.77,0.22,0.05,0.01,0.4,0.1699999999999999,0.15,0.12,0.18,0.02,0.33,0.38,1,0.0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.34999999999999,0.38,0.77,0.22,0.05,0.53,0.33,0.1,0.15,0.1699999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.77,0.53
51,51,710,4.59,1445,1,0.19,0.7799999999999999,0.01,0.48,0.11,0.97,0.54,0.24,0.03,0.16,0.67,0.4499999999999999,0.08,0.2299999999999999,0.01,0.01,0.27,5,4.29,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.08,4.29,0.2299999999999999,0.7799999999999999,0.27,0.97,0.54,0.24,0.19,0.01,0.01,0.4499999999999999,0.67,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.08,4.29,0.97,0.19
52,52,560,4.12,29764,1,0.56999999999999,0.33,0.08,0.31,0.19,0.75,0.2299999999999999,0.0699999999999999,0.0699999999999999,0.40999999999999,0.13,0.0699999999999999,0.16,0.13,0.0,0.36,0.65,6,3.86,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.16,3.86,0.13,0.33,0.65,0.75,0.2299999999999999,0.0699999999999999,0.56999999999999,0.36,0.08,0.0699999999999999,0.13,0.40999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.16,3.86,0.75,0.56999999999999
53,53,375,4.24,9046,1,0.67,0.05,0.26,0.16,0.03,0.4,0.06,0.02,0.01,0.6999999999999901,0.09,0.06,0.62,0.27,0.06,0.89,0.60999999999999,10,4.154444444444445,1,0,0,0,1,0,1,0,0,0.67,0.0,0.0,0.0,0.0,0.62,4.154444444444445,0.27,0.05,0.60999999999999,0.4,0.06,0.02,0.67,0.89,0.26,0.06,0.09,0.6999999999999901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,4.154444444444445,0.4,0.67
54,54,263,4.31,2667,0,0.0,0.0,0.0,0.1,0.01,0.73,0.3399999999999999,0.37,0.03,0.01,0.11,0.88,0.08,0.18,0.7799999999999999,0.02,0.06,1,0.0,0,1,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.37,0.0,0.02,0.11,0.0,0.18,0.3399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
55,55,356,4.14,6515,1,0.40999999999999,0.11,0.46999999999999,0.02,0.0,0.06,0.01,0.0,0.0,0.81999999999999,0.02,0.01,0.26,0.16,0.04,0.8,0.77,1,0.0,1,0,0,0,1,0,0,0,0,0.40999999999999,0.0,0.0,0.0,0.0,0.26,0.0,0.16,0.11,0.77,0.06,0.01,0.0,0.40999999999999,0.8,0.46999999999999,0.01,0.02,0.81999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.06,0.40999999999999
56,56,152,4.26,4853,1,0.67,0.13,0.18,0.03,0.0,0.27,0.0,0.0,0.0,0.53,0.12,0.05,0.8,0.24,0.01,0.64,0.96,3,4.155,1,1,0,1,0,0,0,0,0,0.0,0.8,4.155,0.0,0.67,0.8,4.155,0.24,0.13,0.96,0.27,0.0,0.0,0.67,0.64,0.18,0.05,0.12,0.53,0.0,0.0,0.0,0.0,0.0,0.0,4.155,0.24,0.0,0.0,0.0,0.8,4.155,0.27,0.67
57,57,306,4.31,19703,0,0.0,0.0,0.0,0.04,0.0,0.83,0.1699999999999999,0.27,0.0,0.11,0.46999999999999,0.7799999999999999,0.0,0.51,0.2799999999999999,0.0,0.36,5,4.11,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.51,0.1699999999999999,0.0,4.11,0.0,0.0,0.0,0.0
58,58,416,4.19,7520,1,0.53,0.04,0.40999999999999,0.53,0.18,0.1,0.04,0.02,0.02,0.36,0.02,0.01,0.93999999999999,0.0699999999999999,0.0,0.86,0.42,4,4.303333333333334,1,0,0,1,1,0,1,0,0,0.53,0.93999999999999,4.303333333333334,0.02,0.53,0.93999999999999,4.303333333333334,0.0699999999999999,0.04,0.42,0.1,0.04,0.02,0.53,0.86,0.40999999999999,0.01,0.02,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93999999999999,4.303333333333334,0.1,0.53
59,59,416,3.68,1471,0,0.53,0.1,0.34999999999999,0.1699999999999999,0.0,0.2299999999999999,0.03,0.0699999999999999,0.0,0.62,0.1,0.0699999999999999,0.18,0.27,0.01,0.53,0.84,1,0.0,1,0,0,0,1,0,0,0,0,0.53,0.0,0.0,0.0,0.0,0.18,0.0,0.27,0.1,0.84,0.2299999999999999,0.03,0.0699999999999999,0.53,0.53,0.34999999999999,0.0699999999999999,0.1,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,480,3.84,9067,0,0.38,0.52,0.08,0.15,0.11,0.72,0.2,0.0699999999999999,0.12,0.1699999999999999,0.26,0.5599999999999999,0.11,0.1699999999999999,0.02,0.04,0.13,6,3.724,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.11,3.724,0.1699999999999999,0.52,0.13,0.72,0.2,0.0699999999999999,0.38,0.04,0.08,0.5599999999999999,0.26,0.1699999999999999,3.724,0.72,0.0699999999999999,0.38,0.04,0.26,0.0,0.0,0.0,3.724,0.0,0.0,0.0,0.0,0.0
61,61,246,4.07,3198,0,0.64,0.1699999999999999,0.1699999999999999,0.1399999999999999,0.0,0.52,0.31,0.11,0.0,0.63,0.1399999999999999,0.16,0.34999999999999,0.2299999999999999,0.02,0.46999999999999,0.88,1,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.34999999999999,0.0,0.2299999999999999,0.1699999999999999,0.88,0.52,0.31,0.11,0.64,0.46999999999999,0.1699999999999999,0.16,0.1399999999999999,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,384,3.29,4457,0,0.1699999999999999,0.79,0.03,0.02,0.01,0.70999999999999,0.04,0.01,0.0,0.46999999999999,0.40999999999999,0.32,0.01,0.24,0.0,0.11,0.53,2,3.7,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.01,3.7,0.24,0.79,0.53,0.70999999999999,0.04,0.01,0.1699999999999999,0.11,0.03,0.32,0.40999999999999,0.46999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
63,63,288,4.27,2202,0,0.0,0.0,0.0,0.0699999999999999,0.11,0.77,0.2799999999999999,0.5499999999999999,0.16,0.01,0.1699999999999999,0.73,0.06,0.03,0.04,0.16,0.19,1,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.5499999999999999,0.0,0.16,0.1699999999999999,0.0,0.03,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0
64,64,244,3.88,21884,1,0.13,0.03,0.8099999999999999,0.04,0.03,0.0,0.08,0.1,0.01,0.18,0.0,0.37,0.67,0.29,0.12,0.32,0.05,6,3.982,1,0,1,1,0,0,0,0,0,0.0,0.67,3.982,0.1,0.13,0.67,3.982,0.29,0.03,0.05,0.0,0.08,0.1,0.13,0.32,0.8099999999999999,0.37,0.0,0.18,3.982,0.0,0.1,0.13,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.982,0.0,0.13
65,65,256,3.98,9047,1,0.22,0.03,0.73,0.02,0.01,0.04,0.08,0.06,0.02,0.3,0.01,0.25,0.8099999999999999,0.2799999999999999,0.0699999999999999,0.49,0.11,6,3.962,1,0,1,1,0,0,0,0,0,0.0,0.8099999999999999,3.962,0.06,0.22,0.8099999999999999,3.962,0.2799999999999999,0.03,0.11,0.04,0.08,0.06,0.22,0.49,0.73,0.25,0.01,0.3,3.962,0.04,0.06,0.22,0.49,0.01,0.0,0.0,0.0,0.0,0.0,0.8099999999999999,3.962,0.04,0.22
66,66,128,3.96,13671,1,0.42,0.1,0.4599999999999999,0.79,0.8,0.02,0.06,0.06,0.08,0.01,0.0,0.0,0.92,0.01,0.0,0.4,0.0,1,0.0,1,1,0,1,0,1,0,0,0,0.0,0.92,0.0,0.06,0.42,0.92,0.0,0.01,0.1,0.0,0.02,0.06,0.06,0.42,0.4,0.4599999999999999,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.92,0.0,0.02,0.42
67,67,370,3.72,1990,1,0.5599999999999999,0.13,0.2799999999999999,0.1399999999999999,0.02,0.32,0.0699999999999999,0.04,0.0,0.53,0.1,0.02,0.96,0.15,0.0,0.27,0.48,1,0.0,1,0,0,1,0,0,0,1,0,0.0,0.96,0.0,0.04,0.5599999999999999,0.96,0.0,0.15,0.13,0.48,0.32,0.0699999999999999,0.04,0.5599999999999999,0.27,0.2799999999999999,0.02,0.1,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.32,0.5599999999999999
68,68,239,3.81,1438,0,0.58,0.12,0.2799999999999999,0.33,0.29,0.08,0.13,0.0699999999999999,0.05,0.02,0.03,0.31,0.75,0.15,0.0,0.8,0.16,1,0.0,1,0,1,1,0,0,0,0,0,0.0,0.75,0.0,0.0699999999999999,0.58,0.75,0.0,0.15,0.12,0.16,0.08,0.13,0.0699999999999999,0.58,0.8,0.2799999999999999,0.31,0.03,0.02,0.0,0.08,0.0699999999999999,0.58,0.8,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,234,3.96,2069,0,0.34999999999999,0.46999999999999,0.1699999999999999,0.8099999999999999,0.96,0.13,0.43,0.12,0.27,0.0,0.0,0.0699999999999999,0.22,0.0,0.0,0.0,0.0,1,0.0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.46999999999999,0.0,0.13,0.43,0.12,0.34999999999999,0.0,0.1699999999999999,0.0699999999999999,0.0,0.0,0.0,0.13,0.12,0.34999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,201,4.3,6271,0,0.0,0.0,0.0,0.0,0.0,0.42,0.26,0.2799999999999999,0.0,0.02,0.08,0.74,0.0,0.38,0.92,0.0,0.01,1,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.0,0.0,0.0
71,71,418,3.96,39204,1,0.60999999999999,0.21,0.16,0.12,0.04,0.53,0.22,0.0699999999999999,0.01,0.2799999999999999,0.16,0.06,0.8500000000000001,0.08,0.0,0.67,0.4,5,4.2475,1,0,0,1,0,0,1,0,0,0.0,0.8500000000000001,4.2475,0.0699999999999999,0.60999999999999,0.8500000000000001,4.2475,0.08,0.21,0.4,0.53,0.22,0.0699999999999999,0.60999999999999,0.67,0.16,0.06,0.16,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000000000001,4.2475,0.53,0.60999999999999
72,72,394,4.17,25180,1,0.62,0.22,0.1399999999999999,0.1,0.0,0.49,0.06,0.19,0.0,0.60999999999999,0.1399999999999999,0.1,0.88,0.27,0.01,0.19,0.74,2,4.139999999999999,1,0,0,1,0,1,1,0,0,0.0,0.88,4.139999999999999,0.19,0.62,0.88,4.139999999999999,0.27,0.22,0.74,0.49,0.06,0.19,0.62,0.19,0.1399999999999999,0.1,0.1399999999999999,0.60999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139999999999999,0.88,4.139999999999999,0.49,0.62
73,73,384,4.49,14586,1,0.6999999999999901,0.12,0.15,0.03,0.01,0.73,0.25,0.18,0.01,0.3899999999999999,0.24,0.11,0.96,0.15,0.02,0.36,0.52,4,4.176666666666667,1,0,1,1,0,0,0,0,0,0.0,0.96,4.176666666666667,0.18,0.6999999999999901,0.96,4.176666666666667,0.15,0.12,0.52,0.73,0.25,0.18,0.6999999999999901,0.36,0.15,0.11,0.24,0.3899999999999999,4.176666666666667,0.73,0.18,0.6999999999999901,0.36,0.24,0.0,0.0,0.0,0.0,0.0,0.96,4.176666666666667,0.73,0.6999999999999901
74,74,139,3.79,32143,0,0.11,0.84,0.02,0.0,0.0699999999999999,0.22,0.31,0.6999999999999901,0.1699999999999999,0.01,0.02,0.92,0.2299999999999999,0.2,0.1399999999999999,0.08,0.0,5,4.03,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2299999999999999,4.03,0.2,0.84,0.0,0.22,0.31,0.6999999999999901,0.11,0.08,0.02,0.92,0.02,0.01,4.03,0.22,0.6999999999999901,0.11,0.08,0.02,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0
75,75,484,4.21,3461,0,0.54,0.29,0.15,0.88,0.67,0.26,0.24,0.04,0.0699999999999999,0.06,0.0,0.01,0.93,0.02,0.0,0.08,0.04,16,4.061333333333333,1,0,0,1,0,0,0,1,0,0.0,0.93,4.061333333333333,0.04,0.54,0.93,4.061333333333333,0.02,0.29,0.04,0.26,0.24,0.04,0.54,0.08,0.15,0.01,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.061333333333333,0.0,0.0,0.0,0.0,0.0
